Preferred Semantics - Highest cardinality,Categoriser - Highest cardinality,Grounded Semantics - Highest cardinality,GroundTruth
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,3.0,,0
3.333333333333333,6.0,,0
3.6666666666666665,0.0,,0
0.5,0.0,,0
0.0,0.0,,0
2.333333333333333,6.0,,0
1.3333333333333333,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.5,1.5,,0
0.0,0.0,,0
0.5,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
6.0,6.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
2.5,2.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.333333333333333,0.0,,0
0.0,0.0,,0
2.0,2.0,,0
2.75,6.0,,0
2.333333333333333,4.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.333333333333333,4.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,,0
1.5,1.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,3.0,,0
0.0,0.0,,0
2.6,0.0,,0
0.0,0.0,0.0,0
1.5,1.5,,0
3.0,3.0,,0
1.0,2.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.5,5.0,,0
3.5,3.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
3.2,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
3.0,0.0,,0
4.0,3.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
2.5,2.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,,0
3.5,0.0,,0
0.0,0.0,,0
1.3333333333333333,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
3.5,3.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.5,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
3.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
2.333333333333333,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
3.0,3.0,,0
0.5,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,5.0,,0
3.333333333333333,6.0,,0
3.5,6.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.5,1.5,,0
0.0,0.0,,0
2.0,4.0,,0
3.0,3.0,,0
0.0,0.0,,0
3.333333333333333,2.0,,0
0.0,0.0,0.0,0
4.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,4.0,,0
0.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,3.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.3333333333333333,0.0,,0
2.833333333333333,4.0,,0
4.0,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
7.0,7.0,,0
0.0,0.0,0.0,0
2.0,2.0,,0
1.3333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
4.0,4.0,,0
3.0,3.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.6666666666666665,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
6.0,6.0,,0
3.6,5.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.75,2.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.3333333333333333,3.0,,0
2.6666666666666665,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.5,1.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.6666666666666665,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
2.833333333333333,2.0,,0
0.0,0.0,,0
2.25,5.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.333333333333333,6.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.75,0.0,,0
0.0,0.0,,0
3.5,4.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.6666666666666665,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
1.5,1.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,3.0,,0
0.5,1.0,,0
1.3333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,2.0,,0
0.0,0.0,0.0,0
0.5,0.5,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.5,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.5,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.3333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.5,0.5,,0
2.75,3.0,,0
2.75,7.0,,0
2.6666666666666665,5.0,,0
0.0,0.0,0.0,0
2.25,5.0,,0
6.0,6.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.3333333333333333,3.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.0,0.0,,0
2.6666666666666665,0.0,,0
0.5,0.5,,0
3.2,6.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.3333333333333333,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.5,0.0,,0
0.0,0.0,0.0,0
3.5,7.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.333333333333333,0.0,,0
3.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.5,1.5,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.5,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.6,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.5,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.3333333333333333,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.5,1.5,,0
2.0,5.0,,0
0.5,0.5,,0
0.5,0.5,,0
0.0,0.0,,0
0.0,0.0,,0
3.5,3.5,,0
2.333333333333333,0.0,,0
3.5,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.0,4.0,,0
0.5,0.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.0,4.0,,0
0.0,0.0,0.0,0
2.0,2.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.0,2.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.75,2.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.3333333333333333,0.0,,0
1.5,1.5,,0
0.0,0.0,0.0,0
1.5,1.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
2.5,2.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.0,2.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.5,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.5,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.6666666666666665,0.0,,0
0.0,0.0,,0
1.6666666666666667,0.0,,0
2.333333333333333,0.0,,0
2.5,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,2.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.3333333333333333,7.0,,0
0.0,0.0,0.0,0
3.333333333333333,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.0,1.0,,0
3.75,3.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
1.5,1.5,,0
0.0,0.0,,0
3.0,3.0,,0
0.0,0.0,0.0,0
4.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.0,2.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
3.0,3.0,,0
3.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.333333333333333,4.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
1.0,1.0,,0
1.5,1.5,,0
0.0,0.0,,0
3.5,4.0,,0
0.0,0.0,,0
3.0,6.0,,0
1.0,1.0,,0
0.0,0.0,,0
3.5,3.5,,0
2.0,4.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.0,3.0,,0
0.0,3.0,,0
0.0,0.0,,0
2.4,3.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
2.8,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.5,0.0,,0
0.0,0.0,,0
2.6666666666666665,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
1.5,1.5,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.5,3.5,,0
1.0,1.0,,0
2.333333333333333,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
2.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
2.5,2.5,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
2.333333333333333,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.25,5.0,,0
0.5,0.5,,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.5,3.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
3.0,3.0,,0
0.0,0.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
0.0,0.0,,0
1.0,1.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,,0
0.0,0.0,,0
0.5,1.0,,0
0.0,0.0,0.0,0
0.5,0.5,,0
3.0,3.0,,0
0.0,0.0,,0
0.0,3.0,,0
2.333333333333333,4.0,,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.333333333333333,4.0,,0
0.0,0.0,,0
0.0,3.0,,0
0.0,0.0,,0
0.0,0.0,0.0,0
1.5,3.0,,0
