Preferred Semantics - Average,Categoriser - Average,Grounded Semantics - Average,GroundTruth
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.8,0.8,0.8,0
1.0,1.0,1.0,0
0.5,0.5,0.5,0
1.0,1.0,1.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.25,3.25,3.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
0.666666666,0.666666666,0.666666666,0
0.0,0.0,0.0,0
2.333333333,2.333333333,2.333333333,0
0.0,0.0,0.0,0
0.8,0.8,0.8,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
1.166666666,1.166666666,1.166666666,0
5.0,5.0,5.0,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.428571428,0.428571428,0.428571428,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
1.75,1.75,1.75,0
2.166666666,2.166666666,2.166666666,0
4.0,4.0,4.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.666666666,1.666666666,1.666666666,0
0.666666666,0.666666666,0.666666666,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
5.0,5.0,5.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
1.5,1.5,1.5,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.375,0.375,0.375,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.333333333,2.333333333,2.333333333,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
4.0,4.0,4.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
1.0,1.0,1.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
4.333333333,4.333333333,4.333333333,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
0.444444444,0.444444444,0.444444444,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
1.166666666,1.166666666,1.166666666,0
2.25,2.25,2.25,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.571428571,0.571428571,0.571428571,0
1.333333333,1.333333333,1.333333333,0
3.5,3.5,3.5,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.8,0.8,0.8,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.857142857,0.857142857,0.857142857,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.75,0.75,0.75,0
3.0,3.0,3.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
1.25,1.25,1.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
0.166666666,0.166666666,0.166666666,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
1.4,1.4,1.4,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
5.0,5.0,5.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
6.5,6.5,6.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.666666666,0.666666666,0.666666666,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
0.857142857,0.857142857,0.857142857,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
0.166666666,0.166666666,0.166666666,0
0.0,0.0,0.0,0
0.666666666,0.666666666,0.666666666,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
1.666666666,1.666666666,1.666666666,0
0.0,0.0,0.0,0
0.166666666,0.166666666,0.166666666,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
4.0,4.0,4.0,0
6.0,6.0,6.0,0
3.5,3.5,3.5,0
2.0,2.0,2.0,0
0.666666666,0.666666666,0.666666666,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.714285714,0.714285714,0.714285714,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
1.2,1.2,1.2,0
0.571428571,0.571428571,0.571428571,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
2.0,2.0,2.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
0.0,0.0,0.0,0
1.333333333,1.333333333,1.333333333,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
2.0,2.0,2.0,0
0.333333333,0.333333333,0.333333333,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.8,0.8,0.8,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.166666666,0.166666666,0.166666666,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
0.75,0.75,0.75,0
0.75,0.75,0.75,0
7.0,7.0,7.0,0
0.2,0.2,0.2,0
0.75,0.75,0.75,0
1.857142857,1.857142857,1.857142857,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
0.428571428,0.428571428,0.428571428,0
0.0,0.0,0.0,0
0.125,0.125,0.125,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.857142857,0.857142857,0.857142857,0
0.0,0.0,0.0,0
0.8,0.8,0.8,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
2.0,2.0,2.0,0
0.666666666,0.666666666,0.666666666,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.142857142,0.142857142,0.142857142,0
0.333333333,0.333333333,0.333333333,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.75,0.75,0.75,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.428571428,0.428571428,0.428571428,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.333333333,0.333333333,0.333333333,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
4.0,4.0,4.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.6,0.6,0.6,0
0.2,0.2,0.2,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.666666666,0.666666666,0.666666666,0
0.428571428,0.428571428,0.428571428,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.857142857,0.857142857,0.857142857,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.25,2.25,2.25,0
0.333333333,0.333333333,0.333333333,0
1.4,1.4,1.4,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
0.5,0.5,0.5,0
5.0,5.0,5.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.166666666,0.166666666,0.166666666,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.428571428,0.428571428,0.428571428,0
3.5,3.5,3.5,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.6,0.6,0.6,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
1.75,1.75,1.75,0
5.0,5.0,5.0,0
1.0,1.0,1.0,0
1.6,1.6,1.6,0
1.6,1.6,1.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.142857142,0.142857142,0.142857142,0
3.5,3.5,3.5,0
6.0,6.0,6.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.428571428,0.428571428,0.428571428,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.333333333,0.333333333,0.333333333,0
2.0,2.0,2.0,0
1.2,1.2,1.2,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
6.0,6.0,6.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.333333333,0.333333333,0.333333333,0
6.0,6.0,6.0,0
1.333333333,1.333333333,1.333333333,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
1.5,1.5,1.5,0
2.333333333,2.333333333,2.333333333,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.8,1.8,1.8,0
2.333333333,2.333333333,2.333333333,0
4.0,4.0,4.0,0
5.0,5.0,5.0,0
1.166666666,1.166666666,1.166666666,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
1.4,1.4,1.4,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.166666666,0.166666666,0.166666666,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.2,1.2,1.2,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
1.2,1.2,1.2,0
5.0,5.0,5.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.2,0.2,0.2,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
0.166666666,0.166666666,0.166666666,0
0.0,0.0,0.0,0
0.166666666,0.166666666,0.166666666,0
4.0,4.0,4.0,0
3.5,3.5,3.5,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.333333333,0.333333333,0.333333333,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
2.0,2.0,2.0,0
0.0,0.0,0.0,0
1.2,1.2,1.2,0
0.428571428,0.428571428,0.428571428,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
4.0,4.0,4.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
4.5,4.5,4.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.333333333,1.333333333,1.333333333,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
1.2,1.2,1.2,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.166666666,0.166666666,0.166666666,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.428571428,0.428571428,0.428571428,0
0.0,0.0,0.0,0
1.25,1.25,1.25,0
0.0,0.0,0.0,0
1.75,1.75,1.75,0
0.0,0.0,0.0,0
3.5,3.5,3.5,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.333333333,0.333333333,0.333333333,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.5,1.5,1.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.25,1.25,1.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6,0.6,0.6,0
0.5,0.5,0.5,0
0.5,0.5,0.5,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.333333333,0.333333333,0.333333333,0
0.0,0.0,0.0,0
5.0,5.0,5.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.75,0.75,0.75,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
1.0,1.0,1.0,0
0.0,0.0,0.0,0
0.25,0.25,0.25,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
6.0,6.0,6.0,0
5.0,5.0,5.0,0
